"FirstName","LastName","MemberNumber","CarNumber","Car","Class","Best","Best Indexed","ClassRank","IndexRank","OverallRank","Rookie","Run 1","Run 1 Pen","Run 2","Run 2 Pen","Run 3","Run 3 Pen","Run 4","Run 4 Pen","Run 5","Run 5 Pen","Run 6","Run 6 Pen","Run 7","Run 7 Pen"
"Sou","Vang","","9","2024 Toyota GR86","DS","33.749","27.370","2","30","35","","36.066","3","34.601","","33.774","1","33.749","","34.385",""
"Gregory","Lind","","412","2024 Nissan Z","XA","33.782","28.579","5","57","36","","36.397","","33.883","","33.782","","34.038","","34.127",""
"Max","Parker","","994","2003 Mazda Miata","CST","33.787","28.043","1","46","37","","34.866","","34.209","1","34.025","1","33.887","","33.787",""
"Rick","Sellner","","427","2016 Chevrolet corvette z07","Consolidated-SS","33.856","28.303","4","49","38","","36.267","","34.523","","34.038","DNF","34.215","","33.856",""
"Bernie","Kaeferlein","","198","2022 Toyota GR86","P-CST","33.991","28.212","13","48","39","","32.364","1","32.193","2","32.712","1","31.888","2","31.991","1"
"Peter","Nolden","","726","2020 Mazda MX-5 Club","CS","34.033","27.668","5","37","40","","35.548","DNF","34.699","1","34.514","","34.748","","34.033",""
"Scott","Allen","","304","2019 Ford Fiesta ST","XB","34.039","28.865","3","63","41","","35.928","2","35.005","","34.542","1","34.039","","33.702","1"
"Steve","Garnjobst","","75","1998 Ford Mustang GT","Consolidated-CAMT","34.059","27.962","2","44","42","","35.128","1","34.347","1","34.799","","34.059","","34.362",""
"Owen","Boyle","","992","2017 Volkswagen Golf GTI","GST","34.081","27.605","1","36","43","","34.645","","34.722","","34.887","","34.081","","34.861",""
"Michael","Keiser","","327","2011 BMW 128i","XA","34.120","28.865","6","62","44","","36.156","","35.894","","35.081","","35.08","","34.12",""
"Trent","Carlson","","317","2020 Subaru WRX STi","Consolidated-BST","34.140","28.438","5","52","45","","35.969","","36.124","","36.459","","34.14","","34.764","DNF"
"Miguel","Torres","","444"," Chevrolet C8","Consolidated-SS","34.183","28.576","6","56","46","","37.478","","35.153","","34.183","","33.813","1","34.685",""
"Ron","Schwanz","","48","2024 Mazda MX-5 Miata","CS","34.205","27.808","6","41","47","","34.714","1","34.205","","34.249","","34.972","","33.754","1"
"Sr.","Piero Pucci","","141","2013 Scion Frs","XA","34.241","28.967","7","66","48","","36.354","DNF","37.174","","34.71","","34.728","RERUN","34.241","","34.57","1"
"Pheng","Her","","525","2023 Subaru BRZ","CST","34.257","28.433","2","51","49","","35.746","","34.489","DNF","35.198","","34.954","","34.257",""
"Ge","Moua","280","280","2013 Honda Fit","Consolidated-GST","34.345","27.819","1","42","50","","35.909","3","35.748","","35.146","","34.665","","34.345",""
"Tanner","Gruba","","87","2018 Volkswagen Golf GTI","Z-GS","34.389","27.304","6","28","51","","35.254","DNF","35.732","RERUN 1","36.301","","35.21","","35.075","","34.389",""
"Dwight","Anderson","","843","2007 Ford Mustang Shelby GT","Z-CSM","34.411","27.528","8","35","52","","36.158","","34.781","","34.411","","34.779","1","34.335","1"
"Jason","Grant","","748","1990 Chevrolet Corvette","CAMS","34.527","29.140","1","70","53","","35.394","","34.541","","34.527","","35.019","1","34.835",""
"Anthony","Wolfe","","227","2002 Chevrolet Corvette Zo6","CAMS","34.579","29.184","2","72","54","","36.355","","34.698","","34.817","1","34.825","","34.579",""
"Thomas","Wendel","","840","2001 Acura Integra","N","34.746","34.746","1","113","55","","36.987","","34.782","1","34.746","","34.908","","36.21",""
"Lucas","Firkins","","30","2000 Mazda Mx-5 Miata","CST","34.777","28.864","3","61","56","","36.82","","35.317","2","35.817","","35.008","","34.777",""
"Max","Grant","","749","1990 Chevrolet Corvette","CAMS","34.781","29.355","3","74","57","","37.318","","36.5","","36.745","","35.587","","34.781",""
"Zachary","Murphy","","118","2020 Subaru WRX","N","34.786","34.786","2","114","58","","39.532","","37.115","","37.508","1","36.704","","36.668","RERUN","34.786",""
"Giuseppe","Pellizzer","","80","1999 Mazda 10AE Miata","ES","34.795","27.488","3","34","59","","35.778","","35.529","","35.369","","34.795","","35.166",""
"Mark","McLean","","815","2007 Nissan 350Z Convertible","XA","34.798","29.439","8","78","60","","37.898","","35.711","","35.496","DNF","41.728","1","34.798",""
"Bryan","Ganz","","741","2002 Chevrolet Corvette Z06","Consolidated-AS","34.865","28.798","7","59","61","","36.229","","36.211","","35.957","","36.016","","34.865",""
"Noah","Sachs","","579","2023 Volkswagen GTI","N","34.935","34.935","3","115","62","","38.228","","36.493","","35.828","","35.919","","34.935",""
"Braydon","Sparks","","201","2009 BMW 128i","N","34.953","34.953","4","117","63","","39.087","","36.239","","35.165","","35.709","","34.953",""
"Robert","McMillan","","380","2024 Volkswagen GTI","GS","34.955","27.754","1","39","64","","37.06","","35.736","","35.174","","34.955","","34.995",""
"Argel","Musngi","","90","2024 Toyota Gr86","N","35.034","35.034","5","118","65","","23.436","RERUN","47.366","","35.632","","35.034","","35.388","2","34.821","1"
"Carter","Smith","","770","2018 Ford Retired Shy PoPo","HS","35.052","27.480","1","32","66","","36.766","","35.601","1","35.207","","47.956","RERUN","35.755","","35.052",""
"Jenna","Kaltved","","774","2004 Nissan 350Z","FS","35.128","28.699","1","58","67","","36.736","","36.139","","35.191","","35.128","","35.315",""
"Enderson","Moua","","208","2013 Honda Fit","GST","35.160","28.479","2","53","68","","36.148","","35.284","","35.843","DNF","35.16","","35.419",""
"Loren","Temple","","123","2007 Chevrolet Corvette","CAMS","35.174","29.686","4","81","69","","36.447","","35.174","","35.277",""
"William","Kim","","987","2024 Subaru WRX","XA","35.216","29.792","9","85","70","","38.952","DNF","37.818","DNF","36.107","","36.016","","35.216",""
"Stephen","Epstein","","917","2019 Volkswagen Golf R","DS","35.221","28.564","3","54","71","","37.946","","36.745","","35.221","","35.475","DNF","35.393","1"
"Nicholas","Lemerond","","388","2019 Honda Civic Type R","XA","35.226","29.801","10","86","72","","37.018","DNF","35.124","DNF","36.492","","35.226","","36.145","1"
"Alex","McCleskey","","969","2007 Chevrolet Corvette","CAMS","35.254","29.754","5","83","73","","37.579","","35.526","","35.6","","35.834","","35.254",""
"Darryl","Wrolson","","196","2005 Ford Mustang GT","CAMC","35.265","29.093","2","68","74","","36.377","DNF","37.773","","37.219","","36.007","","35.265",""
"Courtney","Sampson","","315","2015 Dodge Challenger hellcat","CAMC","35.335","29.151","3","71","75","","37.587","","35.788","1","36.832","","35.272","1","35.335",""
"Cory","Smith","","105","2004 Mazda RX-8","XB","35.433","30.047","4","88","76","","36.414","","35.433","","35.176","3","48.202","DNF","33.055","2"
"Erik","Ernst","","747","2012 Honda Fit","HS","35.445","27.788","2","40","77","","37.234","","35.445","","35.624","","36.279","","50.855","RERUN","35.601",""
"Ryker","Huseby","","606","1991 Honda Beat","XU","35.483","30.834","1","96","78","","36.946","","36.237","","36.438","","36.265","","35.483",""
"Randall","Johnson","630","630","2015 Ford Fiesta ST","HS","35.490","27.824","3","43","79","","37.048","","36.134","","35.49","","35.577","","29.669","RERUN","35.243","1"
"Anthony","Onceler","","74","2007 Ford Mustang Shelby GT","Z-CSM","35.513","28.410","9","50","80","","37.662","","36.61","","36.309","","35.513","","35.727",""
"Ken","Robinette","","167","2020 Subaru wrx","XA","35.532","30.060","11","89","81","","40.504","DNF","35.658","","35.704","","35.532","","35.692",""
"Aurora","Stager","","387","2013 Scion FRS","DS","35.554","28.834","4","60","82","","37.34","","36.279","","36.327","","35.554","","36.005",""
"Joseph","Anderson","","492","2015 Dodge charger","CAMC","35.576","29.350","4","73","83","","37.515","","35.909","","35.777","","35.576","","35.984",""
"Brandon","Rowlett","","406","2005 Toyota MR2 Spyder","ES","35.596","28.120","4","47","84","","49.166","RERUN","36.908","","35.596","","42.372","","36.469","","38.789",""
"Anthony","Manschula","","716","2019 Volkswagen GTI","N","35.698","35.698","6","120","85","","52.616","RERUN","38.127","","37.554","","37.225","","36.065","","35.698",""
"Ben","Canney","","707","2022 Subaru BRZ","N","35.821","35.821","7","121","86","","39.058","","36.66","","49.21","RERUN","35.821",""
"Simon","Olsen","","464","2011 Subaru WRX Premium","GST","35.841","29.031","3","67","87","","41.499","","38.307","","37.963","","35.841","","36.236",""
"Landon","Brandt","78","604","2014 Scion FRS","Consolidated-DST","35.889","29.357","8","75","88","","38.039","","36.558","","62.355","RERUN","36.257","1","35.889","","36.544",""
"Brett","DeWall","","438","1989 Honda Civic Wagovan","N","35.890","35.890","8","122","89","","38.527","","36.609","","35.942","1","35.89","","35.235","1"
"Hunter","Ahmann","","914","2012 Subaru Impreza WRX","XA","35.904","30.374","12","95","90","","36.342","","36.713","","35.904",""
"Randy","Cameron","","302","2012 Ford Mustang Boss 302","CAMC","35.941","29.651","5","80","91","","36.729","","36.282","","35.941","","40.305","DNF","36.328",""
"Kerry","Anderson","","5","1988 Honda CRX","P-EST","36.036","29.369","14","77","92","","39.284","","37.685","","37.255","","36.909","","36.036",""
"Josh","Taterka","","419","1982 Fiat X1/9","N","36.135","36.135","9","124","93","","39.204","","36.897","","36.685","","37.381","","36.135",""
"Brandon","Rhoades","","50","1994 Chevrolet Camero","XU","36.345","31.583","2","101","94","","38.258","","36.767","1","36.571","","36.384","","36.345",""
"Chris","Bienert","","719","2005 Ford Mustang GT","CAMC","36.348","29.987","6","87","95","","38.839","","37.618","","36.348","","39.142","2","36.637",""
"Mark","Velasco","","888","2019 Volkswagen Golf R","DS","36.458","29.567","5","79","96","","38.504","DNF","36.351","DNF","36.458",""
"Gary","Schmidt","","737","2023 Acura Integra","Z-GS","36.472","28.958","10","65","97","","37.465","","36.996","","38.184","DNF","36.601","","36.472",""
"Douglas","Lindman","","242","1986 Mazda Rv-8","XA","36.492","30.872","13","97","98","","41.94","","40.321","","56.083","RERUN","36.811","","38.436","","36.492",""
"Val","Moskalik","","386","2013 Scion FRS","DS","36.615","29.694","6","82","99","","37.914","","37.453","","56.112","","37.54","","36.615",""
"Sergio","Saravia","","257","2016 Infiniti Q50","N","36.695","36.695","10","125","100","","48.451","DNF","41.175","","38.132","","37.07","","36.695",""
"David","Hudgens","","300","2017 Jaguar F Type R coupe","XA","36.705","31.052","14","98","101","","38.123","DNF","36.705","","37.141","","41.354","","37.321",""
"Kari","Gerstner","","450","2014 Ford Fiesta ST","GST","36.743","29.761","4","84","102","","39.964","","37.199","","66.026","RERUN","36.743","","37.284","","36.985","1"
"Andrew","Deck","","238","2005 Mazda RX8","Z-XA","36.751","31.091","12","99","103","","36.751",""
"Benjamin","Brochman","","573","2018 Ford Police Interceptor Sedan","HS","36.821","28.867","4","64","104","","53.953","RERUN","37.988","2","39.162","","37.518","","36.476","2","36.821",""
"Paul","Haapala","","145","2025 FSAE ","Consolidated-FSAE","36.831","36.094","14","123","105","","11.133","DNF","36.512","DNF","36.75","DNF","37.285","","36.831",""
"Mark","Kittock","","951","2015 Chevrolet Corvette Stingray","Consolidated-BS","36.954","30.265","9","92","106","","39.688","","36.954","","43.631","RERUN","37.389","","37.06","","37.075",""
"Matthew","Goff","","413","2016 Ford Fiesta","N","37.066","37.066","11","126","107","","37.463","1","36.1","DNF","37.833","","37.066","","37.305",""
"Anthony","Decker","","916","2005 Mini R50 Cooper","HS","37.120","29.102","5","69","108","","38.63","","37.12","","36.519","1","37.522","1","37.811",""
"Nicholas","Dorschner","137","137","2023 Hyundai Elantra N","N","37.169","37.169","12","127","109","","44.623","DNF","39.147","","37.724","","38.504","","37.169",""
"Emily","Winward","","63","2022 Hyundai Veloster","DS","37.280","30.234","7","91","110","","7.759","RERUN","38.736","","39.607","","38.18","","37.28","","37.635",""
"James","Mccarthy","","220","2016 Mazda Miata ND","CS","37.284","30.311","7","93","111","","38.502","","37.97","","37.284","","38.522","","65.146","RERUN","38.503","1"
"Ethan","Collins","","479","2012 Volkswagen Jetta GLI","HS","37.448","29.359","6","76","112","","37.595","","37.845","","37.448","","59.378","RERUN","37.684","","15.931","RERUN","37.525",""
"Matt","Sweet","","357","2005 Subaru WRX STi","XU","37.543","32.624","3","105","113","","36.871","DNF","145.173","","38.345","","37.543",""
"Mike","Rykhus","","212","2024 Nissan Z","N","37.623","37.623","13","128","114","","43.536","2","39.867","","38.924","","38.447","","37.623",""
"Quinton","Spitler","","333","2011 Mitsubishi Evolution X","N","37.722","37.722","14","129","115","","48.1","2","38.46","","38.28","","39.575","","37.722",""
"Owen","Balcer","","108","2003 Volkswagen Golf GTI","N","37.941","37.941","15","130","116","","41.213","","38.868","","38.003","","39.197","","37.941",""
"Joseph","Kraetzner","","13","1994 Mazda Miata","N","37.965","37.965","16","131","117","","46.145","DNF","39.335","DNF","38.861","","37.965","","37.807","1"
"Philip","Ethier","","7","1991 Caterham 1700 Super Sprint","XU","38.090","33.100","4","109","118","","46.155","","38.352","1","38.895","","38.09","","37.099","1"
"Will","Schafer","","24","2000 Chevrolet Camaro Z28 SS","Consolidated-CAMT","38.198","31.360","10","100","119","","40.339","","39.2","","38.622","","39.141","","38.198",""
"Jonathan","Decker","","477","2001 Mazda Miata SE","N","38.303","38.303","17","133","120","","38.303","","36.625","1","59.017","1","37.568","1","37.035","1"
"Alex","Turner","","420","2006 Acura TSX","HS","38.719","30.355","7","94","121","","45.734","","41.908","","41.391","","39.87","","38.719",""
"Zach","Bremer","","996","1997 Mazda Miatas","X","38.785","38.785","1","135","122","","39.601","","39.106","","38.785","","39.448","","38.835",""
"Don","Gettinger","","4","2001 Chevrolet Z-06 Corvette","Consolidated-AS","39.171","32.355","11","103","123","","42.733","","40.877","","40.243","","40.283","","39.171",""
"Jeff","Lawrence","193","193","2024 BMW M240I X","FS","39.276","32.088","2","102","124","","40.182","","39.333","","39.276","","39.486","","39.195","1"
"Ed","Wildeman","","200","1999 BMW M Roadster","CST","39.566","32.839","4","108","125","","40.067","1","41.025","","39.801","","39.851","","39.566",""
"Yang","Lv","","701","2014 BMW 328i xDrive","N","39.571","39.571","18","136","126","","45.346","DNF","41.998","","53.572","RERUN","39.571","","40.54","","39.685",""
"Thomas","Haider","","104","2022 Ford Shelby GT 500","CAMC","39.648","32.709","7","106","127","","42.527","1","40.542","","39.648","","41.179","","39.897","1"
"Tyler","Monforton","","124","2021 Hyundai Veloster Type N","N","39.864","39.864","19","137","128","","50.192","","45.488","","41.811","","41.831","DNF","39.864",""
"Todd","Dombrock","","132","2018 Volkswagen Jetta","N","39.962","39.962","20","138","129","","45.715","","41.856","","39.962",""
"Cameron","Taylor","","901","2000 BMW z3 2.8","CS","40.086","32.589","8","104","130","","43.613","","41.768","","40.086","","40.986","","40.619",""
"Summer","Scholl","","44","2000 Chevy Corvette","CAMS","40.088","33.834","6","110","131","","42.816","","40.088",""
"Meghan","Rykhus","","777","2023 Subaru WRX","N","40.148","40.148","21","139","132","","43.695","","40.148","","40.493","DNF","45.133","DNF","42.879",""
"Dan","Nielsen","","411","1988 Pontiac Firebird","FS","40.171","32.819","3","107","133","","43.58","","42.022","","40.911","","40.171","","40.88","2"
"Caleb","Jacobson","","147"," Fiat 500 abarth","XU","40.213","34.945","5","116","134","","42.427","","43.498","DNF","40.438","","40.213","","40.49",""
"Lucas","Everett","","605","1995 Mazda Miata","N","40.577","40.577","22","140","135","","48.641","DNF","45.494","","43.669","","40.577","","41.341",""
"Cameron","Berghorst","","426","1995 Mazda Miata","N","40.606","40.606","23","141","136","","45.002","DNF","45.008","","44.342","1","42.747","","40.606",""
"Regina","Wolfe","","944","1987 Porsche 944","N","40.624","40.624","24","142","137","","48.616","DNF","45.494","","42.783","","42.887","","40.624",""
"Minghao","Chen","","286","2013 Dodge Charger","N","40.777","40.777","25","143","138","","43.175","","42.085","","41.496","","42.436","DNF","40.777",""
"Gordon","Handeland","67","67","2002 Mini R50 Cooper Base","Consolidated-EST","41.571","33.880","12","111","139","","45.581","DNF","41.991","","41.571",""
"Christina","Anderson","","669","2018 Dodge Charger SRT","CAMC","41.684","34.389","8","112","140","","43.241","DNF","45.913","","43.079","","41.684",""
"Patrick","Olheiser","","299","2004 Chevrolet corvette","Consolidated-BST","42.646","35.524","13","119","141","","43.68","","42.894","","42.646","","43.301","1","45.624",""
"Jonathan","Penland","","986","1997 Porsche Boxster","N","43.901","43.901","26","145","142","","44.418","","44.603","","43.901",""
"Scott","Herrick","","721","1986 -- Purpose-built / V 1986 Red Devil","Consolidated-AM","44.081","44.081","16","146","143","","52.166","","44.081","","43.039","2"
"Zachary","Baca","","139","2025 Formala SAE FSAE","Consolidated-FSAE","44.693","43.799","15","144","144","","46.966","DNF","39.684","DNF","41.46","DNF","67.993","DNF","44.693",""
"Kevin","Murray","","230","1987 Toyota MR2","N","45.253","45.253","27","147","145","","54.642","","47.28","","50.674","","45.728","","45.253",""
"Kyle","Sorenson","","225","2011 Nissan Altima","N","45.531","45.531","28","148","146","","54.426","","48.334","DNF","46.638","","45.531","","46.09",""
"Tianna","Nelson","","767","2016 Dodge Charger","CAMC","46.768","38.583","9","134","147","","52.004","DNF","46.768","","47.638",""
"Gary","Keim","","157","2008 Nissan ALTIMA","HS","48.486","38.013","8","132","148","","51.814","","50.449","","48.486",""
"Gretchen","Egeberg","","135","2018 Volkswagen Jetta","N","53.115","53.115","29","149","149","","53.115","","51.086","DNF","51.762","DNF"
"Charlie","Spurlin","","131","2009 Toyota Camry","N","56.042","56.042","30","150","150","","60.267","DNF","56.042","","55.159","DNF"
"Cole","Peterson","","660","1999 Mazda Miata White","INVALID:P","-","-","-","-","-",""
"Joshua","Berg","","undefined","undefined undefined undefined undefined","INVALID:undefined","-","-","-","-","-",""
"Randy","Monforton","","732","1966 Ford F250","N","-","-","-","-","-",""
"Daniel","Personius","","500","1997 BMW 318ti red","XA","-","-","-","-","-",""
"Patrick","Malzahn","","745","2017 Honda Civic Type-R Black","INVALID:Z","-","-","-","-","-",""
"Tim","Malzahn","","475","2017 Honda Civic Type-R Black","INVALID:Z","-","-","-","-","-",""
"David","Parsons","15","15","1993 Mazda Miata Black","XB","-","-","-","-","-",""
"Tyson","Kuchenmeister","","650","2010 Pontiac Vibe Grey","HS","-","-","-","-","-",""
"Christian","Sanchez","","197","2000 Honda Civic","N","DNF","-","-","-","-","","56.711","DNF","52.238","DNF","49.223","DNF"
"Alexander","Nelson","","313","1993 Toyota MR2 Red","N","-","-","-","-","-",""
"Max","Currie","","788","1980 Porsche 911sc Red","XB","-","-","-","-","-",""
"Kim","John  Crumb","","282","2021 Porsche Cayman GTS ","SSP","-","-","-","-","-",""
"Ivan","Jordan","","207"," Audi A3 Gray","AS","-","-","-","-","-",""
"Anthony","Huttner","","119"," Toyota MR2 Orange","DP","-","-","-","-","-",""
"Steve","Algren","","144","2009 Chevrolet Corvette Red","BST","-","-","-","-","-",""
"Jess","Meyer","","28","1980 Porsche 911 Tobacco","XB","-","-","-","-","-",""
"Stuart","Naber","","56","2024 BMW M240ix Blue","FS","-","-","-","-","-",""
"Mark","Huttner","","83"," Toyota MR2 Orange","DP","-","-","-","-","-",""
"Joshua","Swanson","864","864","2007 Mini cooper s white","SMF","-","-","-","-","-",""
"Nick","Hiney","","423","2025 Honda Civic Type R Grey","BST","-","-","-","-","-",""
